AMount,Total,SRNO,Date,AveragePrice,BuyORSell,OrHold,Price,TQQQInvest,TOtQty,TQQQInvested,TQQQValues,PL,Adj Close,QQQInvest,QTRY,QQQInvested,QQQValues,PL,Invested,Price,,,,SOXL,10,,,,,
0,"4,000.00",33,3/23/2017,5.13,S,H,5,0.00,0.00,0.00,0.00,0.00%,18.62,0,226.65,"4,180.65","4,220.31",0.95%,"4,000.00","4,220.31",5.51%,0,,,,,,,,
0,"4,000.00",34,3/24/2017,5.17,S,H,5.11,0.00,0.00,0.00,0.00,0.00%,18.82,0,226.65,"4,180.65","4,265.64",2.03%,"4,000.00","4,265.64",6.64%,0,,,,,,,,
0,"4,000.00",35,3/27/2017,5.18,S,H,5.14,0.00,0.00,0.00,0.00,0.00%,19.08,0,226.65,"4,180.65","4,324.57",3.44%,"4,000.00","4,324.57",8.11%,0,,,,,,,,
0,"4,000.00",36,3/28/2017,5.20,S,H,5.19,0.00,0.00,0.00,0.00,0.00%,18.69,0,226.65,"4,180.65","4,236.18",1.33%,"4,000.00","4,236.18",5.90%,0,,,,,,,,
0,"4,000.00",37,3/29/2017,5.20,S,H,5.14,0.00,0.00,0.00,0.00,0.00%,19.03,0,226.65,"4,180.65","4,313.24",3.17%,"4,000.00","4,313.24",7.83%,0,,,,,,,,
0,"4,000.00",38,3/30/2017,5.21,B,B,5.23,"4,313.24",824.71,"4,313.24","4,313.24",0.00%,18.58,0,0.00,0.00,0.00,0.00%,"4,000.00","4,313.24",7.83%,4.313237841,,,,,,,,
0,"4,000.00",39,3/31/2017,5.22,S,S,5.22,0.00,0.00,0.00,0.00,0.00%,18.72,"4,313.24",230.41,"4,313.24","4,313.24",0.00%,"4,000.00","4,313.24",7.83%,4.313237841,,,,,,,,
0,"4,000.00",40,4/3/2017,5.22,S,H,5.13,0.00,0.00,0.00,0.00,0.00%,19.29,0,230.41,"4,313.24","4,444.57",3.04%,"4,000.00","4,444.57",11.11%,0,,,,,,,,
0,"4,000.00",41,4/4/2017,5.20,S,H,5.05,0.00,0.00,0.00,0.00,0.00%,18.97,0,230.41,"4,313.24","4,370.84",1.34%,"4,000.00","4,370.84",9.27%,0,,,,,,,,
0,"4,000.00",42,4/5/2017,5.21,S,H,4.94,0.00,0.00,0.00,0.00,0.00%,19.12,0,230.41,"4,313.24","4,405.40",2.14%,"4,000.00","4,405.40",10.14%,0,,,,,,,,
0,"4,000.00",43,4/6/2017,5.21,S,H,4.96,0.00,0.00,0.00,0.00,0.00%,19.07,0,230.41,"4,313.24","4,393.88",1.87%,"4,000.00","4,393.88",9.85%,0,,,,,,,,
0,"4,000.00",44,4/7/2017,5.18,S,H,5.03,0.00,0.00,0.00,0.00,0.00%,18.81,0,230.41,"4,313.24","4,333.97",0.48%,"4,000.00","4,333.97",8.35%,0,,,,,,,,
1000,"5,000.00",45,4/10/2017,5.17,S,H,4.91,500.00,101.83,500.00,500.00,0.00%,19.08,500,256.61,"4,813.24","4,896.18",1.72%,"5,000.00","5,396.18",7.92%,1,,,,,,,,
0,"5,000.00",46,4/11/2017,5.13,S,H,4.79,0.00,101.83,500.00,487.78,-2.44%,19.64,0,256.61,"4,813.24","5,039.89",4.71%,"5,000.00","5,527.67",10.55%,0,,,,,,,,
0,"5,000.00",47,4/12/2017,5.09,S,H,4.54,0.00,101.83,500.00,462.32,-7.54%,19.94,0,256.61,"4,813.24","5,116.87",6.31%,"5,000.00","5,579.19",11.58%,0,,,,,,,,
0,"5,000.00",48,4/13/2017,5.00,S,H,4.45,0.00,101.83,500.00,453.16,-9.37%,20.15,0,256.61,"4,813.24","5,170.76",7.43%,"5,000.00","5,623.92",12.48%,0,,,,,,,,
0,"5,000.00",49,4/17/2017,4.93,S,H,4.63,0.00,101.83,500.00,471.49,-5.70%,19.96,0,256.61,"4,813.24","5,122.00",6.41%,"5,000.00","5,593.49",11.87%,0,,,,,,,,
0,"5,000.00",50,4/18/2017,4.88,S,H,4.68,0.00,101.83,500.00,476.58,-4.68%,20.75,0,256.61,"4,813.24","5,324.73",10.63%,"5,000.00","5,801.31",16.03%,0,,,,,,,,
0,"5,000.00",51,4/19/2017,4.84,S,H,4.76,0.00,101.83,500.00,484.73,-3.05%,20.38,0,256.61,"4,813.24","5,229.78",8.65%,"5,000.00","5,714.51",14.29%,0,,,,,,,,
0,"5,000.00",52,4/20/2017,4.84,B,B,4.99,"5,229.78","1,149.89","5,729.78","5,737.93",0.14%,20.16,0,0.00,0.00,0.00,0.00%,"5,000.00","5,737.93",14.76%,5.229782214,,,,,,,,
0,"5,000.00",53,4/21/2017,4.83,B,H,4.92,0.00,"1,149.89","5,729.78","5,657.44",-1.26%,20.14,0,0.00,0.00,0.00,0.00%,"5,000.00","5,657.44",13.15%,0,,,,,,,,
0,"5,000.00",54,4/24/2017,4.85,B,H,5.13,0.00,"1,149.89","5,729.78","5,898.91",2.95%,19.86,0,0.00,0.00,0.00,0.00%,"5,000.00","5,898.91",17.98%,0,,,,,,,,
0,"5,000.00",55,4/25/2017,4.90,B,H,5.29,0.00,"1,149.89","5,729.78","6,082.89",6.16%,19.15,0,0.00,0.00,0.00,0.00%,"5,000.00","6,082.89",21.66%,0,,,,,,,,
0,"5,000.00",56,4/26/2017,4.95,B,H,5.15,0.00,"1,149.89","5,729.78","5,921.91",3.35%,19.45,0,0.00,0.00,0.00,0.00%,"5,000.00","5,921.91",18.44%,0,,,,,,,,
0,"5,000.00",57,4/27/2017,5.04,B,H,5.37,0.00,"1,149.89","5,729.78","6,174.89",7.77%,19.44,0,0.00,0.00,0.00,0.00%,"5,000.00","6,174.89",23.50%,0,,,,,,,,
0,"5,000.00",58,4/28/2017,5.07,B,H,5.1,0.00,"1,149.89","5,729.78","5,864.42",2.35%,19.55,0,0.00,0.00,0.00,0.00%,"5,000.00","5,864.42",17.29%,0,,,,,,,,
0,"5,000.00",59,5/1/2017,5.13,B,H,5.24,0.00,"1,149.89","5,729.78","6,025.40",5.16%,19.04,0,0.00,0.00,0.00,0.00%,"5,000.00","6,025.40",20.51%,0,,,,,,,,
1000,"6,000.00",60,5/2/2017,5.18,S,S,5.08,500.00,0.00,0.00,0.00,0.00%,19.35,"6,525.40",337.23,"6,525.40","6,525.40",0.00%,"6,000.00","6,525.40",8.76%,7.025400239,,,,,,,,
0,"6,000.00",61,5/3/2017,5.20,S,H,5.13,0.00,0.00,0.00,0.00,0.00%,19.39,0,337.23,"6,525.40","6,538.89",0.21%,"6,000.00","6,538.89",8.98%,0,,,,,,,,
0,"6,000.00",62,5/4/2017,5.22,S,H,5.12,0.00,0.00,0.00,0.00,0.00%,19.11,0,337.23,"6,525.40","6,444.47",-1.24%,"6,000.00","6,444.47",7.41%,0,,,,,,,,
0,"6,000.00",63,5/5/2017,5.24,S,H,5.17,0.00,0.00,0.00,0.00,0.00%,19.13,0,337.23,"6,525.40","6,451.21",-1.14%,"6,000.00","6,451.21",7.52%,0,,,,,,,,
0,"6,000.00",64,5/8/2017,5.25,S,H,5.12,0.00,0.00,0.00,0.00,0.00%,18.84,0,337.23,"6,525.40","6,353.41",-2.64%,"6,000.00","6,353.41",5.89%,0,,,,,,,,
0,"6,000.00",65,5/9/2017,5.25,B,B,5.27,"6,353.41","1,205.58","6,353.41","6,353.41",0.00%,18.82,0,0.00,0.00,0.00,0.00%,"6,000.00","6,353.41",5.89%,6.353412946,,,,,,,,
0,"6,000.00",66,5/10/2017,5.28,B,H,5.61,0.00,"1,205.58","6,353.41","6,763.31",6.45%,18.76,0,0.00,0.00,0.00,0.00%,"6,000.00","6,763.31",12.72%,0,,,,,,,,
0,"6,000.00",67,5/11/2017,5.32,B,H,5.66,0.00,"1,205.58","6,353.41","6,823.59",7.40%,18.75,0,0.00,0.00,0.00,0.00%,"6,000.00","6,823.59",13.73%,0,,,,,,,,
0,"6,000.00",68,5/12/2017,5.36,B,H,5.71,0.00,"1,205.58","6,353.41","6,883.87",8.35%,19.16,0,0.00,0.00,0.00,0.00%,"6,000.00","6,883.87",14.73%,0,,,,,,,,
0,"6,000.00",69,5/15/2017,5.43,B,H,5.98,0.00,"1,205.58","6,353.41","7,209.38",13.47%,19.03,0,0.00,0.00,0.00,0.00%,"6,000.00","7,209.38",20.16%,0,,,,,,,,
0,"6,000.00",70,5/16/2017,5.53,B,H,6.24,0.00,"1,205.58","6,353.41","7,522.83",18.41%,19.22,0,0.00,0.00,0.00,0.00%,"6,000.00","7,522.83",25.38%,0,,,,,,,,
0,"6,000.00",71,5/17/2017,5.63,S,S,5.42,0.00,0.00,0.00,0.00,0.00%,20.05,"7,522.83",375.20,"7,522.83","7,522.83",0.00%,"6,000.00","7,522.83",25.38%,7.522826713,,,,,,,,
0,"6,000.00",72,5/18/2017,5.69,B,B,5.73,"7,522.83","1,312.88","7,522.83","7,522.83",0.00%,20.12,0,0.00,0.00,0.00,0.00%,"6,000.00","7,522.83",25.38%,7.522826713,,,,,,,,
0,"6,000.00",73,5/19/2017,5.77,B,H,5.92,0.00,"1,312.88","7,522.83","7,772.27",3.32%,20.27,0,0.00,0.00,0.00,0.00%,"6,000.00","7,772.27",29.54%,0,,,,,,,,
0,"6,000.00",74,5/22/2017,5.86,B,H,6.11,0.00,"1,312.88","7,522.83","8,021.72",6.63%,20.12,0,0.00,0.00,0.00,0.00%,"6,000.00","8,021.72",33.70%,0,,,,,,,,
1000,"7,000.00",75,5/23/2017,5.94,B,H,6.04,500.00,"1,395.67","8,022.83","8,429.82",5.07%,19.68,500,25.41,500.00,500.00,0.00%,"7,000.00","8,929.82",27.57%,1,,,,,,,,
0,"7,000.00",76,5/24/2017,6.00,B,H,6.15,0.00,"1,395.67","8,022.83","8,583.34",6.99%,20.01,0,25.41,500.00,508.38,1.68%,"7,000.00","9,091.73",29.88%,0,,,,,,,,
0,"7,000.00",77,5/25/2017,6.05,B,H,6.26,0.00,"1,395.67","8,022.83","8,736.87",8.90%,20.04,0,25.41,500.00,509.15,1.83%,"7,000.00","9,246.01",32.09%,0,,,,,,,,
0,"7,000.00",78,5/26/2017,6.13,B,H,6.33,0.00,"1,395.67","8,022.83","8,834.56",10.12%,20.14,0,25.41,500.00,511.69,2.34%,"7,000.00","9,346.25",33.52%,0,,,,,,,,
0,"7,000.00",79,5/30/2017,6.16,B,H,6.46,0.00,"1,395.67","8,022.83","9,016.00",12.38%,20.42,0,25.41,500.00,518.80,3.76%,"7,000.00","9,534.80",36.21%,0,,,,,,,,
0,"7,000.00",80,5/31/2017,6.22,B,H,6.46,0.00,"1,395.67","8,022.83","9,016.00",12.38%,20.56,0,25.41,500.00,522.36,4.47%,"7,000.00","9,538.36",36.26%,0,,,,,,,,
0,"7,000.00",81,6/1/2017,6.30,B,H,6.47,0.00,"1,395.67","8,022.83","9,029.96",12.55%,20.60,0,25.41,500.00,523.37,4.67%,"7,000.00","9,553.33",36.48%,0,,,,,,,,
0,"7,000.00",82,6/2/2017,6.38,B,H,6.67,0.00,"1,395.67","8,022.83","9,309.09",16.03%,21.31,0,25.41,500.00,541.41,8.28%,"7,000.00","9,850.50",40.72%,0,,,,,,,,
0,"7,000.00",83,6/5/2017,6.46,B,H,6.72,0.00,"1,395.67","8,022.83","9,378.87",16.90%,20.90,0,25.41,500.00,531.00,6.20%,"7,000.00","9,909.87",41.57%,0,,,,,,,,
0,"7,000.00",84,6/6/2017,6.55,B,H,6.79,0.00,"1,395.67","8,022.83","9,476.57",18.12%,21.20,0,25.41,500.00,538.62,7.72%,"7,000.00","10,015.19",43.07%,0,,,,,,,,
0,"7,000.00",85,6/7/2017,6.64,B,H,6.95,0.00,"1,395.67","8,022.83","9,699.88",20.90%,20.95,0,25.41,500.00,532.27,6.45%,"7,000.00","10,232.14",46.17%,0,,,,,,,,
